title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
Uuno Turhapuron poika,1993,12,,,8,7,Spede Pasanen,,
Vale Abraão,1993,3,,,7,7,Manoel de Oliveira,5.0,5.0
The Vanishing,1993,3,10,9,4,1,George Sluizer,123.0,50.0
Veggfóður: Erótísk ástarsaga,1992,3,7,,8,7,Júlíus Kemp,,
Vent d'est,1993,3,,,7,5,Robert Enrico,1.0,
Veturimiehet heiluttaa,1992,3,,,8,7,Kari Paljakka,2.0,
Vidheyan,1994,3,,,8,7,Adoor Gopalakrishnan,2.0,
Bad Blood,1994,14,3,,4,1,Tibor Takács,5.0,7.0
Les visiteurs,1993,12,6,,7,5,Jean-Marie Poiré,82.0,17.0
Voor een verloren soldaat,1992,3,7,8,8,7,Roeland Kerbosch,37.0,8.0
Waga jinsei saiaku no toki,1993,3,16,,6,4,Kaizô Hayashi,13.0,13.0
Warlock: The Armageddon,1993,14,6,10,4,1,Anthony Hickox,50.0,39.0
Watch It,1993,12,,,4,1,Tom Flynn,8.0,5.0
Wayne's World 2,1993,12,20,,4,1,Stephen Surjik,85.0,42.0
We're Back! A Dinosaur's Story,1993,18,5,12,4,1,"Phil Nibbelink, Simon Wells",36.0,17.0
We're Talkin' Serious Money,1992,12,2,,4,1,James Lemmo,6.0,
Weekend at Bernie's II,1993,5,12,6,4,1,Robert Klane,52.0,13.0
Wai Siu Bo: Fung ji kau lui,1993,12,6,,8,7,Blackie Shou Liang Ko,1.0,1.0
What's Eating Gilbert Grape,1993,3,,,4,1,Lasse Hallström,326.0,85.0
What's Love Got to Do with It,1993,1,3,20,4,1,Brian Gibson,65.0,20.0
When Pigs Fly,1993,12,,,1,1,Sara Driver,3.0,4.0
When the Bough Breaks,1994,3,16,,4,1,Michael Cohn,19.0,1.0
Where the Rivers Flow North,1993,3,,,4,1,Jay Craven,12.0,4.0
White Angel,1994,3,9,16,2,1,Chris Jones,8.0,4.0
White Wolves: A Cry in the Wild II,1993,14,5,13,4,1,Catherine Cyran,6.0,2.0
Who's the Man?,1993,12,3,9,4,1,Ted Demme,9.0,7.0
Wide Sargasso Sea,1993,3,7,16,8,1,John Duigan,27.0,11.0
Wild Cactus,1993,3,16,,4,1,Jag Mundhra,12.0,
Wilder Napalm,1993,12,6,,4,1,Glenn Gordon Caron,19.0,10.0
Wir können auch anders...,1993,12,,,1,3,Detlev Buck,6.0,
Witch Academy,1995,12,10,,4,1,Fred Olen Ray,5.0,2.0
Witchboard 2: The Devil's Doorway,1993,10,9,,4,1,Kevin Tenney,25.0,24.0
Wittgenstein,1993,1,12,3,2,1,Derek Jarman,10.0,21.0
Woman of Desire,1994,3,9,16,4,1,Robert Ginty,10.0,3.0
Wong Fei Hung III: Si wong jaang ba,1992,14,5,1,8,7,Hark Tsui,18.0,25.0
Wong Fei Hung V: Tit gai dau ng gung,1993,14,12,4,8,7,"Jing Wong, Woo-Ping Yuen",16.0,17.0
Wrestling Ernest Hemingway,1993,3,7,,4,1,Randa Haines,43.0,14.0
The Wrong Man,1993,7,16,,4,1,Jim McBride,13.0,2.0
Wu syu,1993,14,2,3,8,7,Hin Sing 'Billy' Tang,16.0,10.0
Wu xia qi gong zhu,1993,14,12,6,8,7,"Jing Wong, Dennis Chan",6.0,3.0
Wu yan de shan qiu,1992,3,4,,8,7,Toon Wang,1.0,
Yin doi hou hap zyun,1993,14,15,16,8,7,"Siu-Tung Ching, Johnnie To",12.0,13.0
Xin xian he shen zhen,1993,14,6,,8,7,Benny Chan,2.0,2.0
Xiang hun nu,1993,3,,,8,7,Fei Xie,2.0,5.0
Heung Gong kei on: Keung gaan,1993,2,16,,8,7,Andrew Lau,13.0,2.0
Siu hap Cho Lau Heung,1993,6,14,5,8,7,Jing Wong,6.0,
Xin nan xiong nan di,1993,3,6,,8,7,Peter Ho-Sun Chan,5.0,2.0
Xin bi xue jian,1993,14,12,3,8,7,Hoi-Ching Cheung,8.0,4.0
Xin liu xing hu die jian,1993,14,5,6,8,7,Michael Mak,19.0,23.0
Yat boon man wah chong tin ngai II: Miu seung tin hoi,1993,12,,,8,7,Joseph Chi,,1.0
Yat do king sing,1993,3,,,8,7,Sammo Kam-Bo Hung,9.0,11.0
Yi tin to lung gei: Moh gaau gaau jue,1993,14,6,4,8,7,"Jing Wong, Sammo Kam-Bo Hung",44.0,17.0
You Seng,1993,5,3,7,8,7,Clara Law,13.0,3.0
The Young Americans,1993,2,3,,2,1,Danny Cannon,22.0,12.0
Younger and Younger,1993,12,3,6,1,1,Percy Adlon,4.0,2.0
Yan pei dang lung,1993,6,,,8,7,Andrew Lau,,
Zero Patience,1993,19,,,8,1,John Greyson,18.0,13.0
Zhan shen chuan shuo,1992,14,5,7,8,7,Sammo Kam-Bo Hung,15.0,17.0
Zhao le,1993,12,3,,8,7,Ying Ning,2.0,
Zi zeon mou soeng II - Wing baa tin haa,1991,14,2,3,8,7,Johnnie To,1.0,2.0
Jung on zo,1993,14,2,3,8,7,"Kirk Wong, Jackie Chan",26.0,47.0
Jui nam zai,1993,12,7,,8,7,Jing Wong,6.0,2.0
Zohar,1993,1,3,,8,7,Eran Riklis,3.0,
¡Dispara!,1993,3,7,16,8,7,Carlos Saura,9.0,5.0
È pericoloso sporgersi,1993,12,3,,8,7,Nae Caranfil,4.0,1.0
Seobe,1989,3,4,7,8,7,Aleksandar Petrovic,,
What Price Survival,1994,14,3,7,8,7,Daniel Lee,5.0,7.0
...And the Earth Did Not Swallow Him,1994,3,,,4,1,Severo Perez,8.0,4.0
00 Schneider - Jagd auf Nihil Baxter,1994,12,,,1,3,Helge Schneider,9.0,5.0
6,1994,7,3,,8,7,Theo van Gogh,5.0,3.0
1942: A Love Story,1994,7,14,3,8,7,Vidhu Vinod Chopra,7.0,3.0
3 Ninjas Kick Back,1994,13,12,14,4,1,Charles T. Kanganis,25.0,7.0
71 Fragmente einer Chronologie des Zufalls,1994,3,,,8,3,Michael Haneke,20.0,32.0
8 Seconds,1994,1,3,17,4,1,John G. Avildsen,40.0,16.0
Á köldum klaka,1995,12,3,9,4,1,Friðrik Þór Friðriksson,23.0,14.0
Abducted II: The Reunion,1995,14,16,,8,1,Boon Collins,4.0,7.0
Above Suspicion,1995,3,16,,4,1,Steven Schachter,24.0,7.0
Above the Rim,1994,2,3,17,4,1,Jeff Pollack,34.0,13.0
Ace Ventura: Pet Detective,1994,12,,,4,1,Tom Shadyac,268.0,79.0
Across the Moon,1995,12,3,7,4,1,Lisa Gottlieb,6.0,2.0
"The Adventures of Priscilla, Queen of the Desert",1994,12,20,,8,1,Stephan Elliott,149.0,60.0
Ai no shinsekai,1994,3,7,,6,4,Banmei Takahashi,4.0,6.0
Ai qing wan sui,1994,3,,,8,7,Ming-liang Tsai,11.0,25.0
The Air Up There,1994,12,13,17,4,1,Paul Michael Glaser,28.0,8.0
Airheads,1994,12,2,20,4,1,Michael Lehmann,87.0,37.0
Akumulátor 1,1994,12,6,7,8,1,Jan Sverák,4.0,5.0
Alegre ma non troppo,1994,12,20,7,8,7,Fernando Colomo,1.0,
Alma Corsária,1993,3,,,8,7,Carlos Reichenbach,1.0,2.0
Almost Dead,1994,10,9,16,4,1,Ruben Preuss,9.0,4.0
Amaanat,1994,14,3,,8,7,Raj N. Sippy,2.0,
Amateur,1994,12,2,3,4,1,Hal Hartley,36.0,35.0
American Cyborg: Steel Warrior,1993,14,15,,4,1,Boaz Davidson,30.0,24.0
American Yakuza,1993,14,2,3,4,1,Frank A. Cappello,26.0,9.0
Amerika,1994,3,9,,8,7,Vladimír Michálek,1.0,
Amnesia,1994,3,,,8,7,Gonzalo Justiniano,1.0,1.0
Andaz,1994,14,12,3,8,7,David Dhawan,3.0,
Andaz Apna Apna,1994,12,13,7,8,7,Rajkumar Santoshi,96.0,5.0
Andre,1994,5,3,13,4,1,George Miller,26.0,19.0
L'ange noir,1994,2,3,16,7,5,Jean-Claude Brisseau,2.0,1.0
Angel of Destruction,1994,14,5,16,4,1,Charles Philip Moore,11.0,5.0
Angels in the Outfield,1994,12,13,6,4,1,William Dear,60.0,23.0
Angie,1994,12,3,7,4,1,Martha Coolidge,12.0,13.0
Anjaam,1994,3,16,,8,7,Rahul Rawail,25.0,1.0
Annie's Garden,1997,3,16,,4,1,Anthony Barnao,2.0,
L'année Juliette,1995,12,,,7,5,Philippe Le Guay,1.0,1.0
A.P.E.X.,1994,14,15,,4,1,Phillip J. Roth,27.0,14.0
The Ascent,1994,5,8,,8,1,Donald Shebib,3.0,1.0
Asterix in America,1994,18,5,12,1,1,Gerhard Hahn,9.0,11.0
Automatic,1995,14,15,16,4,1,John Murlowski,15.0,11.0
Bab El Oued City,1994,12,3,,8,7,Merzak Allouache,2.0,3.0
Baby's Day Out,1994,5,12,2,4,1,Patrick Read Johnson,85.0,25.0
Babyfever,1994,12,3,,4,1,"Victoria Foyt, Henry Jaglom",2.0,11.0
Back in Action,1994,14,2,3,8,1,"Steve DiMarco, Paul Ziller",13.0,14.0
Backstreet Justice,1994,2,3,,4,1,Chris McIntyre,5.0,5.0
Bad Girls,1994,14,5,7,4,1,Jonathan Kaplan,45.0,25.0
Le ballon d'or,1994,12,3,13,7,7,Cheik Doukouré,3.0,2.0
Bandit Queen,1994,1,2,3,2,7,Shekhar Kapur,29.0,44.0
Bar Girls,1994,3,,,4,1,Marita Giovanni,17.0,11.0
Barcelona,1994,12,3,7,4,1,Whit Stillman,50.0,42.0
"The Beans of Egypt, Maine",1994,3,,,4,1,Jennifer Warren,4.0,6.0
Beanstalk,1994,12,13,6,4,1,Michael Davis,3.0,5.0
In the Heat of Passion II: Unfaithful,1994,16,3,,4,1,Catherine Cyran,3.0,
"Bei kao bei, lian dui lian",1994,3,,,8,7,"Jianxin Huang, Yazhou Yang",2.0,3.0
La bella vita,1994,12,,,5,2,Paolo Virzì,1.0,
Belle al bar,1994,12,,,5,2,Alessandro Benvenuti,,
Beverly Hills Cop III,1994,14,12,2,4,1,John Landis,134.0,39.0
Der bewegte Mann,1994,12,,,1,3,Sönke Wortmann,22.0,19.0
"Biao jie, ni hao ye! xu ji",1991,14,12,,8,7,Alfred Cheung,1.0,1.0
Bienvenido-Welcome,1994,12,3,,8,7,Gabriel Retes,1.0,1.0
Bang,1995,2,3,,4,1,Ash Baron-Cohen,15.0,10.0
Bigfoot: The Unforgettable Encounter,1994,5,13,,4,1,Corey Michael Eubanks,2.0,
Bíódagar,1994,3,,,8,7,Friðrik Þór Friðriksson,3.0,1.0
Gekijô-ban - Bishôjo senshi Sêrâ Mûn S,1994,18,14,12,6,4,Hiroki Shibata,16.0,6.0
Black Beauty,1994,5,3,13,4,1,Caroline Thompson,61.0,19.0
Blank Check,1994,12,2,13,4,1,Rupert Wainwright,51.0,16.0
Blankman,1994,12,14,2,4,1,Mike Binder,26.0,14.0
Blink,1993,2,3,9,4,1,Michael Apted,37.0,26.0
Blood of the Innocent,1994,14,16,,4,1,Bob Misiorowski,3.0,5.0
Blown Away,1994,14,2,3,4,1,Stephen Hopkins,71.0,43.0
Blue Chips,1994,3,17,,4,1,William Friedkin,27.0,21.0
Blue Sky,1994,3,7,,4,1,Tony Richardson,36.0,33.0
Blue Tiger,1994,14,2,16,4,1,Norberto Barba,9.0,
Boca,1994,2,3,9,8,1,"Walter Avancini, Zalman King",7.0,
Botte di Natale,1994,12,13,11,5,1,Terence Hill,9.0,2.0
Boulevard,1994,2,3,,8,1,Penelope Buitenhuis,10.0,5.0
Boy Meets Girl,1994,3,10,,2,1,Ray Brady,24.0,19.0
Brainscan,1994,12,10,15,2,1,John Flynn,89.0,64.0
Les braqueuses,1994,12,2,,7,5,Jean-Paul Salomé,,
Brave,1994,3,20,,2,1,Richard Stanley,5.0,
A Brilliant Disguise,1994,16,,,4,1,Nick Vallelonga,1.0,1.0
The Browning Version,1994,3,,,2,1,Mike Figgis,31.0,17.0
Bat kau lau dik nui hai,1994,12,7,,8,7,Taylor Wong,2.0,3.0
Bullets Over Broadway,1994,12,2,,4,1,Woody Allen,89.0,64.0
A Business Affair,1994,12,7,,2,1,Charlotte Brändström,8.0,3.0
Le buttane,1994,3,,,5,2,Aurelio Grimaldi,1.0,
Vizantijsko plavo,1993,6,7,,8,7,Dragan Marinkovic,3.0,
Büvös vadász,1994,3,6,,8,1,Ildikó Enyedi,2.0,7.0
C Blok,1994,3,,,8,7,Zeki Demirkubuz,3.0,1.0
C'était le 12 du 12 et Chili avait les blues,1994,7,3,,8,5,Charles Binamé,2.0,1.0
CIA II: Target Alexa,1993,14,16,,4,1,Lorenzo Lamas,9.0,12.0
Cabin Boy,1994,5,12,7,4,1,Adam Resnick,92.0,25.0
Caged Heat II: Stripped of Freedom,1994,14,2,16,8,1,Cirio H. Santiago,5.0,4.0
A Caixa,1994,12,3,,8,7,Manoel de Oliveira,3.0,
Camilla,1994,3,,,8,1,Deepa Mehta,11.0,9.0
Camp Nowhere,1994,5,12,13,4,1,Jonathan Prince,38.0,10.0
Canadian Bacon,1995,12,,,4,1,Michael Moore,120.0,26.0
Canción de cuna,1994,3,,,8,7,José Luis Garci,,1.0
Captives,1994,2,3,7,2,1,Angela Pope,24.0,18.0
"Car 54, Where Are You?",1994,12,,,4,1,Bill Fishman,35.0,10.0
Cari fottutissimi amici,1994,12,,,5,2,Mario Monicelli,3.0,2.0
"Carlota Joaquina, Princesa do Brazil",1995,12,4,,8,7,Carla Camurati,4.0,
Caro diario,1993,1,12,3,5,2,Nanni Moretti,25.0,29.0
Caroline at Midnight,1994,7,16,,4,1,Scott McGinnis,6.0,1.0
Casa de Lava,1994,3,,,8,7,Pedro Costa,1.0,15.0
Casas de fuego,1995,1,3,,8,7,Juan Bautista Stagnaro,,
Casque bleu,1994,12,,,7,5,Gérard Jugnot,6.0,
Charlie's Ghost Story,1995,5,12,6,4,1,Anthony Edwards,4.0,1.0
The Chase,1994,14,5,12,4,1,Adam Rifkin,84.0,22.0
Chasers,1994,14,12,3,4,1,Dennis Hopper,26.0,20.0
Chasing the Deer,1994,4,8,,2,1,Graham Holloway,5.0,1.0
Chik loh goh yeung,1992,14,2,7,8,7,Clarence Yiu-leung Fok,22.0,32.0
Children of the Corn III: Urban Harvest,1995,10,16,,4,1,James D.R. Hickox,78.0,53.0
China Moon,1994,2,3,9,4,1,John Bailey,47.0,23.0
Chung Hing sam lam,1994,12,2,3,8,7,Kar-Wai Wong,180.0,91.0
Chung ngon sat luk: O gei,1994,14,2,16,8,7,Kirk Wong,6.0,7.0
Chûshingura gaiden: Yotsuya kaidan,1994,14,3,10,6,4,Kinji Fukasaku,1.0,4.0
City Slickers II: The Legend of Curly's Gold,1994,12,,,4,1,Paul Weiland,47.0,14.0
La cité de la peur,1994,12,,,7,5,Alain Berbérian,14.0,4.0
Class of 1999 II: The Substitute,1994,14,10,15,4,1,Spiro Razatos,30.0,12.0
Clean Slate,1994,12,9,,4,1,Mick Jackson,22.0,13.0
Clear and Present Danger,1994,14,2,3,4,1,Phillip Noyce,147.0,50.0
Clerks,1994,12,,,4,1,Kevin Smith,637.0,135.0
The Client,1994,2,3,9,4,1,Joel Schumacher,103.0,48.0
Clifford,1994,12,,,4,1,Paul Flaherty,88.0,18.0
The Club,1994,10,,,8,1,Brenton Spencer,20.0,7.0
Cobb,1994,1,3,17,4,1,Ron Shelton,62.0,24.0
Le colonel Chabert,1994,3,4,7,7,5,Yves Angelo,9.0,14.0
Color of Night,1994,9,7,16,4,1,Richard Rush,119.0,60.0
Come due coccodrilli,1994,3,,,7,2,Giacomo Campiotti,4.0,1.0
Con gli occhi chiusi,1994,3,,,5,2,Francesca Archibugi,,
The Cool Surface,1993,16,,,4,1,Erik Greenberg Anjou,14.0,3.0
Cops and Robbersons,1994,12,2,16,4,1,Michael Ritchie,26.0,14.0
"Corrina, Corrina",1994,12,3,7,4,1,Jessie Nelson,49.0,21.0
Country Life,1994,3,7,,8,1,Michael Blakemore,9.0,9.0
The Cowboy Way,1994,14,12,2,4,1,Gregg Champion,28.0,19.0
Crackerjack,1994,14,,,8,1,Michael Mazo,9.0,11.0
The Crew,1994,3,16,,4,1,Carl Colpaert,16.0,
Criminal Passion,1994,3,9,16,4,1,Donna Deitch,7.0,3.0
Crooklyn,1994,12,3,,4,1,Spike Lee,44.0,32.0
The Crow,1994,14,3,6,4,1,Alex Proyas,585.0,143.0
Curse of the Starving Class,1994,3,,,4,1,J. Michael McClary,10.0,1.0
Cyber Tracker,1994,14,15,,4,1,Richard Pepin,20.0,23.0
Cyborg Cop,1993,14,15,,4,1,Sam Firstenberg,17.0,22.0
Cyborg Cop II,1994,14,15,,4,1,Sam Firstenberg,12.0,18.0
D2: The Mighty Ducks,1994,12,3,13,4,1,Sam Weisman,46.0,18.0
Da mo zu shi,1994,14,6,,8,7,Brandy Yuen,1.0,2.0
Dai foo ji ga,1994,12,13,,8,7,Clifton Ko,1.0,
Dallas Doll,1994,12,,,8,1,Ann Turner,6.0,6.0
Dance Me Outside,1994,12,3,,8,1,Bruce McDonald,20.0,8.0
Dangerous Indiscretion,1995,3,16,,8,1,Richard Kletter,3.0,2.0
Dangerous Touch,1994,16,,,4,1,Lou Diamond Phillips,18.0,3.0
The Dangerous,1995,14,16,,4,1,"Rod Hewitt, David Winters",5.0,3.0
Dao jian xiao,1994,14,,,8,7,Taylor Wong,3.0,5.0
Dark Future,1994,14,15,,4,1,Greydon Clark,4.0,1.0
Temptress,1995,10,16,,4,1,Lawrence Lanoff,4.0,4.0
Dark Waters,1993,10,9,,3,1,Mariano Baino,52.0,52.0
The Dark,1993,10,15,,8,1,Craig Pryce,22.0,7.0
Dâkusaido burûsu,1994,18,10,9,6,4,Nobuyasu Furukawa,12.0,11.0
Darr,1993,3,7,16,8,7,Yash Chopra,33.0,5.0
Dead Beat,1994,16,,,4,1,Adam Dubov,7.0,1.0
Dead Funny,1994,3,,,4,1,John Feldman,7.0,6.0
Dead on Sight,1994,9,16,,4,1,Ruben Preuss,3.0,1.0
Deadly Target,1994,14,2,3,4,1,Charla Driver,8.0,4.0
Death Machine,1994,14,10,15,2,1,Stephen Norrington,53.0,31.0
Death Match,1994,14,3,,4,1,Joe Coppoletta,5.0,8.0
Death Wish V: The Face of Death,1994,14,2,3,8,1,Allan A. Goldstein,87.0,45.0
Death and the Maiden,1994,3,9,16,2,1,Roman Polanski,78.0,62.0
Deep Down,1994,16,,,4,1,John Travers,5.0,1.0
Dellamorte Dellamore,1994,12,10,,5,2,Michele Soavi,173.0,154.0
Delta of Venus,1995,3,,,4,1,Zalman King,19.0,16.0
Demon Keeper,1994,10,,,4,1,Joe Tornatore,8.0,3.0
Demonsoul,1995,12,,,2,7,Elisar Cabrera,4.0,1.0
Desvío al paraíso,1994,16,,,8,1,Gerardo Herrero,3.0,
El detective y la muerte,1994,16,,,8,7,Gonzalo Suárez,3.0,1.0
Dezerter,1992,3,7,8,8,7,Zivojin Pavlovic,,1.0
Díky za kazdé nové ráno,1994,12,,,8,7,Milan Steindler,,2.0
Dinosaur Island,1994,5,12,6,4,1,"Fred Olen Ray, Jim Wynorski",32.0,14.0
Disclosure,1994,3,16,,4,1,Barry Levinson,103.0,60.0
Dolores Claiborne,1995,2,3,9,4,1,Taylor Hackford,179.0,64.0
Don't Do It,1994,12,7,,4,1,Gene Hess,8.0,1.0
Double Happiness,1994,3,7,,8,1,Mina Shum,23.0,20.0
Dragonworld,1994,5,13,6,4,1,Ted Nicolaou,5.0,7.0
Dream Lover,1993,3,9,16,4,1,Nicholas Kazan,33.0,18.0
Drop Squad,1994,3,,,4,1,David C. Johnson,14.0,4.0
Drop Zone,1994,14,5,16,4,1,John Badham,46.0,27.0
Jui kuen III,1994,14,5,7,8,7,Chia-Liang Liu,5.0,6.0
Dou san 2,1994,14,3,,8,7,Jing Wong,15.0,13.0
Du li shi dai,1994,12,,,8,7,Edward Yang,3.0,2.0
Dumb and Dumber,1994,12,,,4,1,"Peter Farrelly, Bobby Farrelly",454.0,92.0
Dung che sai duk,1994,14,3,,8,7,Kar-Wai Wong,45.0,127.0
Duo sang,1994,3,,,8,7,Nien-Jen Wu,3.0,2.0
Días contados,1994,2,3,16,8,7,Imanol Uribe,6.0,3.0
L'eau froide,1994,3,,,7,5,Olivier Assayas,7.0,16.0
Eclipse,1994,3,7,,8,1,Jeremy Podeswa,4.0,6.0
Ed Wood,1994,1,12,3,4,1,Tim Burton,450.0,167.0
Eena Meena Deeka,1994,14,12,2,8,7,David Dhawan,4.0,
Elles n'oublient jamais,1994,16,,,7,5,Christopher Frank,5.0,
Embrace of the Vampire,1995,10,16,,4,1,Anne Goursaud,93.0,35.0
L'enfer,1994,2,3,16,7,5,Claude Chabrol,27.0,27.0
"English, August",1994,3,12,,8,1,Dev Benegal,9.0,
Enjeru dasuto,1994,3,10,7,6,4,Gakuryû Ishii,12.0,10.0
Entre rojas,1995,3,,,8,7,Azucena Rodríguez,1.0,
Ermo,1994,12,3,,8,7,Xiaowen Zhou,7.0,5.0
Ernest Goes to School,1994,12,13,17,8,1,Coke Sams,16.0,6.0
Erotique,1994,3,,,4,1,"Lizzie Borden, Clara Law",4.0,7.0
Esa ja Vesa - auringonlaskun ratsastajat,1994,14,5,12,8,7,Aleksi Mäkelä,2.0,
La estrategia del caracol,1993,12,3,,5,7,Sergio Cabrera,20.0,4.0
Etz Hadomim Tafus,1994,3,,,8,7,Eli Cohen,1.0,8.0
Exit to Eden,1994,12,2,7,4,1,Garry Marshall,69.0,17.0
Exotica,1994,3,,,8,1,Atom Egoyan,91.0,46.0
The Expert,1995,14,,,4,1,"Rick Avery, William Lustig",13.0,15.0
Exquisite Tenderness,1995,10,16,,8,1,Carl Schenkel,12.0,13.0
F.T.W.,1994,2,3,7,4,1,Michael Karbelnikoff,5.0,2.0
The Fantastic Four,1994,14,5,13,1,1,Oley Sassone,136.0,57.0
Farinelli,1994,1,3,20,7,5,Gérard Corbiau,38.0,23.0
Fatal Pursuit,1995,2,3,16,4,1,Eric Louzil,8.0,2.0
Faust,1994,18,12,3,8,7,Jan Svankmajer,27.0,25.0
The Favor,1994,12,7,,4,1,Donald Petrie,19.0,13.0
A Feast at Midnight,1994,12,3,13,2,1,Justin Hardy,15.0,5.0
Federal Hill,1994,2,3,,4,1,Michael Corrente,7.0,9.0
Fei hu xiong xin,1994,14,,,8,7,Gordon Chan,,3.0
Fei zhou chao ren,1994,12,,,8,7,Kin-Nam Cho,6.0,1.0
Felidae,1994,18,14,3,1,3,Michael Schaack,47.0,21.0
Femme Fontaine: Killer Babe for the C.I.A.,1994,14,12,,4,1,Margot Hope,2.0,2.0
The Fence,1994,14,2,3,4,1,Peter Pistor,3.0,1.0
La fille de d'Artagnan,1994,14,5,12,7,5,Bertrand Tavernier,22.0,11.0
Le fils préféré,1994,3,,,7,5,Nicole Garcia,3.0,1.0
Huo yun chuan qi,1994,14,,,8,7,Woo-Ping Yuen,6.0,6.0
De Flat,1994,9,7,16,8,7,Ben Verbong,3.0,1.0
FleshEater,1988,10,,,4,1,S. William Hinzman,62.0,34.0
Fleshtone,1994,9,16,,4,1,Harry Hurwitz,3.0,1.0
The Flight of the Dove,1995,16,,,4,1,Steve Railsback,9.0,1.0
The Flintstones,1994,12,13,6,4,1,Brian Levant,104.0,45.0
Floundering,1994,12,,,4,1,Peter McCarthy,22.0,6.0
For the Moment,1993,7,8,3,8,1,Aaron Kim Johnston,15.0,6.0
Foreign Student,1994,3,,,8,1,Eva Sereny,8.0,3.0
Forrest Gump,1994,3,7,,4,1,Robert Zemeckis,2050.0,163.0
Four Weddings and a Funeral,1994,12,3,7,2,1,Mike Newell,226.0,98.0
Le franc,1994,12,,,8,7,Djibril Diop Mambéty,1.0,5.0
Frank & Jesse,1995,1,11,,4,1,Robert Boris,20.0,4.0
Frankenstein,1994,3,10,7,4,1,Kenneth Branagh,266.0,97.0
Freaked,1993,12,15,,4,1,"Tom Stern, Alex Winter",75.0,62.0
Freefall,1994,14,5,3,4,1,John Irvin,6.0,1.0
Fresh,1994,2,3,16,4,1,Boaz Yakin,94.0,34.0
Fun,1994,2,3,,8,1,Rafal Zielinski,21.0,16.0
Funny Man,1994,12,10,,2,1,Simon Sprackling,43.0,13.0
Garou Densetsu,1994,18,14,6,6,4,Masami Ôbari,14.0,2.0
Genesi: La creazione e il diluvio,1994,5,3,6,5,2,Ermanno Olmi,9.0,2.0
The Getaway,1994,14,5,2,4,1,Roger Donaldson,57.0,25.0
Getting Even with Dad,1994,12,2,13,4,1,Howard Deutch,21.0,17.0
Getting In,1994,12,7,16,4,1,Doug Liman,4.0,3.0
Ji mo fang xin ju le bu,1995,3,,,8,7,Chih-yen Yee,,1.0
Giorgino,1994,5,3,10,7,1,Laurent Boutonnat,10.0,2.0
Gladiator Cop,1995,14,3,,8,1,Nick Rotundo,13.0,13.0
The Glass Shield,1994,2,3,,7,1,Charles Burnett,16.0,22.0
A Gnome Named Gnorm,1990,5,13,6,4,1,Stan Winston,12.0,4.0
Go Fish,1994,12,3,7,4,1,Rose Troche,31.0,18.0
Gojira vs. Supesugojira,1994,14,5,6,6,4,Kenshô Yamashita,,45.0
Golden Gate,1993,2,3,,4,1,John Madden,9.0,5.0
A Good Man in Africa,1994,12,,,8,1,Bruce Beresford,14.0,13.0
Gore Whore,1994,10,,,4,1,Hugh Gallagher,6.0,5.0
Granitza,1994,3,,,8,7,"Hristian Nochev, Ilian Simeonov",3.0,
The Great Bikini Off-Road Adventure,1994,12,,,4,1,Gary Dean Orona,6.0,1.0
Greedy,1994,12,,,4,1,Jonathan Lynn,37.0,21.0
Grosse fatigue,1994,12,,,7,5,Michel Blanc,5.0,11.0
Der grüne Heinrich,1993,3,,,8,5,Thomas Koerfer,2.0,1.0
Guantanamera,1995,12,3,,8,7,"Tomás Gutiérrez Alea, Juan Carlos Tabío",13.0,24.0
Guarding Tess,1994,12,3,,4,1,Hugh Wilson,52.0,24.0
Gam chi yuk yip,1994,12,3,7,8,7,"Peter Ho-Sun Chan, Chi Lee",8.0,4.0
Gunmen,1993,14,12,2,4,1,Deran Sarafian,27.0,22.0
Gwok chaan Ling Ling Chat,1994,14,12,16,8,7,"Stephen Chow, Lik-Chi Lee",11.0,27.0
Guyver: Dark Hero,1994,14,15,,4,1,Steve Wang,37.0,39.0
Hail Caesar,1994,12,,,4,1,Anthony Michael Hall,15.0,2.0
Hamsar,1994,3,13,,8,7,Mehdi Fakhimzadeh,1.0,
Hand Gun,1994,14,2,16,4,1,Whitney Ransick,7.0,2.0
The Hard Truth,1994,14,2,7,4,1,Kristine Peterson,7.0,3.0
Hard Vice,1994,2,3,16,4,1,Joey Travolta,4.0,2.0
Harukana jidai no kaidan o,1995,3,,,6,4,Kaizô Hayashi,4.0,5.0
Hasenjagd,1994,3,8,,8,6,Andreas Gruber,,
Heavenly Creatures,1994,1,2,3,8,1,Peter Jackson,277.0,105.0
Heavyweights,1995,12,3,13,4,1,Steven Brill,67.0,17.0
Heisei tanuki gassen ponpoko,1994,18,12,3,6,4,Isao Takahata,58.0,67.0
Henry & Verlin,1996,3,,,8,1,Gary Ledbetter,3.0,4.0
The Hidden II,1993,2,10,15,4,1,Seth Pinsker,14.0,13.0
The High Crusade,1994,5,12,15,1,1,"Klaus Knoesel, Holger Neuhäuser",16.0,3.0
Highlander III: The Sorcerer,1994,14,6,7,2,1,Andrew Morahan,81.0,42.0
La hija del Puma,1994,3,,,8,7,"Åsa Faringer, Ulf Hultberg",2.0,
Historias del Kronen,1995,3,,,8,7,Montxo Armendáriz,4.0,
Hollywood Dreams,1994,12,,,4,1,Rafe M. Portilo,5.0,
Holy Matrimony,1994,12,2,,4,1,Leonard Nimoy,14.0,6.0
Los hombres siempre mienten,1995,12,,,8,7,Antonio del Real,1.0,
