title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
Chicos ricos,2000,3,16,,8,7,Mariano Galperin,,2.0
City by the Sea,2002,2,3,9,4,1,Michael Caton-Jones,162.0,99.0
Confession d'un dragueur,2001,12,,,7,5,Alain Soral,3.0,
De l'amour,2001,3,,,7,5,Jean-François Richet,5.0,3.0
Fah talai jone,2000,14,12,7,8,7,Wisit Sasanatieng,47.0,74.0
Gawi,2000,2,10,16,8,7,Byeong-ki Ahn,22.0,22.0
Global Heresy,2002,12,3,20,8,1,Sidney J. Furie,36.0,6.0
Betty Fisher et autres histoires,2001,12,2,3,7,5,Claude Miller,26.0,39.0
Two Can Play That Game,2001,12,7,,4,1,Mark Brown,33.0,39.0
The Hunted,2003,14,2,3,4,1,William Friedkin,322.0,138.0
Ice Planet,2001,15,,,1,1,Winrich Kolbe,32.0,1.0
"Ico, el caballito valiente",1983,18,5,3,8,7,Manuel García Ferré,1.0,2.0
Jalla! Jalla!,2000,12,3,7,8,7,Josef Fares,32.0,35.0
Jigoku,1999,10,,,6,4,Teruo Ishii,8.0,13.0
The Journeyman,2001,11,,,4,1,James Crowley,10.0,2.0
Jönssonligan spelar högt,2000,12,2,,8,7,Tomas Ryberger,3.0,1.0
Kanamarayathu,1984,3,,,8,7,I.V. Sasi,3.0,
Killer Kid,1967,7,11,,5,2,Leopoldo Savona,3.0,7.0
Laissez-passer,2002,1,3,4,7,5,Bertrand Tavernier,14.0,35.0
Lime,2001,13,3,,8,7,Nathilde Overrein Rapp,6.0,
Lone Star State of Mind,2002,12,2,,4,1,David Semel,56.0,2.0
"Arde baby, arde",1971,3,6,16,8,1,José Bolaños,12.0,2.0
Ma femme est une actrice,2001,12,3,7,7,5,Yvan Attal,31.0,47.0
Macerás ügyek,2001,3,,,8,7,Szabolcs Hajdu,2.0,
Mei shi tou zhe le,1998,12,,,8,7,Yazhou Yang,1.0,
Mi in,2000,3,,,8,7,Kyun-dong Yeo,9.0,1.0
Naken,2000,12,6,7,8,7,"Mårten Knutsson, Torkel Knutsson",16.0,3.0
Neji-shiki,1998,3,,,6,4,Teruo Ishii,1.0,9.0
Nexxt,2001,12,3,10,8,7,Árpád Schilling,5.0,2.0
Nunmul,2000,3,,,8,7,Sang-soo Im,1.0,2.0
Flandersui gae,2000,12,,,8,7,Bong Joon Ho,27.0,28.0
Ni na bian ji dian,2001,3,7,,8,7,Ming-liang Tsai,28.0,63.0
Raja Ki Ayegi Baraat,1997,3,7,,8,7,Ashok Gaekwad,3.0,1.0
Rat uzivo,2000,12,3,8,8,7,Darko Bajic,7.0,
Reines d'un jour,2001,12,3,,7,5,Marion Vernoux,5.0,7.0
I Love Budapest,2001,3,7,,8,7,Ágnes Incze,6.0,1.0
Shiki-Jitsu,2000,3,,,6,4,Hideaki Anno,11.0,4.0
Shilje sanghwang,2000,2,3,,8,7,Ki-duk Kim,3.0,15.0
Tôkyô gomi onna,2000,5,12,7,6,4,Ryuichi Hiroki,9.0,6.0
Utolsó vacsora az Arabs Szürkénél,2001,12,,,8,7,"Miklós Jancsó, István Márton",1.0,2.0
Utsushimi,2000,12,3,7,6,4,Sion Sono,,3.0
Felhö a Gangesz felett,2002,3,,,8,7,Gábor Dettre,2.0,
Vizontele,2001,12,3,,8,7,"Yilmaz Erdogan, Ömer Faruk Sorak",17.0,6.0
Waiting,2000,12,,,4,1,Patrick Hasson,2.0,3.0
"Zemlja istine, ljubavi i slobode",2000,3,8,,8,7,Milutin Petrovic,2.0,
24,2001,3,,,8,7,David Beránek,,
American Gun,2002,3,,,4,1,Alan Jacobs,37.0,11.0
Baat Ban Jaye,1986,12,,,8,7,Bharat Rangachary,3.0,
The Business of Strangers,2001,3,16,,4,1,Patrick Stettner,78.0,62.0
Century Hotel,2001,3,9,7,8,1,David Weaver,20.0,9.0
Confessions of a Dangerous Mind,2002,1,12,2,4,1,George Clooney,275.0,181.0
Dr. Babasaheb Ambedkar,2000,1,4,,8,1,Jabbar Patel,6.0,1.0
Eteraz,2000,2,3,7,8,7,Masud Kimiai,,2.0
Groom Lake,2002,10,15,,4,1,William Shatner,19.0,6.0
Gitaa o motta wataridori,1959,2,,,6,7,Buichi Saitô,3.0,14.0
How to Go Out on a Date in Queens,2006,12,7,,4,1,Michelle Danner,14.0,1.0
Juana la Loca,2001,1,3,4,8,7,Vicente Aranda,33.0,29.0
MacArthur Park,2001,14,3,,4,1,Billy Wirth,12.0,9.0
Mashehu Totali,2000,5,7,,8,7,Gur Bentwich,2.0,1.0
Our Lips Are Sealed,2000,12,2,13,4,1,Craig Shapiro,34.0,2.0
La pena máxima,2001,12,,,8,7,Jorge Echeverry,2.0,1.0
La risa en vacaciones,1988,12,,,8,7,René Cardona Jr.,4.0,
Teknolust,2002,12,3,7,4,1,Lynn Hershman-Leeson,30.0,26.0
The Truth About Charlie,2002,9,16,,1,1,Jonathan Demme,157.0,78.0
Udiplomo sasidzo,1961,12,7,,8,7,Levan Khotivari,,
Khleb - imya sushchestvitelnoe,1988,3,4,7,8,6,Grigori Nikulin,,
Cyber Wars,2004,14,3,15,8,1,Jian Hong Kuo,16.0,3.0
Superbabies: Baby Geniuses 2,2004,12,13,15,1,1,Bob Clark,127.0,36.0
Champion,2000,14,12,3,8,7,"Padam Kumar, Jana Sue Memel",4.0,2.0
Costa!,2001,12,7,,8,7,Johan Nijenhuis,14.0,5.0
Bad Boy,2002,3,12,7,4,1,Victoria Hochberg,19.0,4.0
All You Need,2001,3,,,4,1,Randy Ser,10.0,
Donggam,2000,3,7,15,8,7,Jeong-kwon Kim,12.0,8.0
Escaflowne,2000,5,18,3,6,4,"Kazuki Akane, Yoshiyuki Takei",41.0,14.0
My Boss's Daughter,2003,12,7,,4,1,David Zucker,119.0,56.0
Hollywood Vampyr,2002,3,16,10,4,1,Steve Akahoshi,4.0,4.0
Hus i helvete,2002,3,,,8,7,Susan Taslimi,1.0,
Ikíngut,2000,14,5,3,8,7,Gísli Snær Erlingsson,4.0,3.0
Eden,2001,3,7,8,5,1,Amos Gitai,4.0,2.0
Jane White Is Sick & Twisted,2002,12,3,7,4,1,David Michael Latt,27.0,27.0
The Jimmy Show,2001,12,3,,4,1,Frank Whaley,20.0,9.0
Kab? Kyoon? Aur Kahan?,1970,14,9,7,8,7,Arjun Hingorani,1.0,
Kiss of the Dragon,2001,14,2,3,7,1,Chris Nahon,255.0,121.0
"Komm, süsser Tod",2000,12,9,16,8,3,Wolfgang Murnberger,5.0,17.0
The Other Brother,2002,12,3,,4,1,Mandel Holland,2.0,4.0
Manhattan Midnight,2001,14,16,,8,1,Alfred Cheung,5.0,1.0
Quicksand,2003,2,3,16,2,1,John Mackenzie,37.0,13.0
Sleepwalk,2000,3,,,4,1,James Savoca,8.0,3.0
Soul Assassin,2001,2,16,14,8,1,Laurence Malkin,50.0,7.0
R.S.V.P.,2002,12,2,16,4,1,Mark Anthony Galluzzo,44.0,18.0
Tadpole,2002,12,3,7,4,1,Gary Winick,101.0,90.0
Tojinebi itsinian,1963,12,19,7,8,7,Nikoloz Sanishvili,1.0,
Welcome to Collinwood,2002,12,2,,4,1,"Anthony Russo, Joe Russo",91.0,68.0
Eight Crazy Nights,2002,18,12,19,4,1,Seth Kearsley,158.0,65.0
Face Value,2001,3,16,,4,1,Michael Miller,5.0,
18 ans après,2003,12,7,,7,5,Coline Serreau,4.0,4.0
Aavanazhi,1986,14,2,16,8,7,I.V. Sasi,,
Adharvam,1989,5,6,16,8,7,Dennis Joseph,1.0,
Antigua vida mía,2001,3,,,8,7,Héctor Olivera,3.0,1.0
Eight Legged Freaks,2002,14,5,12,4,1,Ellory Elkayem,310.0,191.0
O Auto da Compadecida,2000,12,,,8,7,Guel Arraes,25.0,1.0
Cold Fish,2001,2,3,16,2,1,David Fairman,9.0,2.0
Crooked Lines,2003,12,,,4,1,Harry O'Reilly,4.0,
Dark Descent,2002,14,5,15,4,1,Daniel Knauf,20.0,4.0
Dhruvam,1993,14,3,16,8,7,Joshiy,2.0,
Dolgaya schastlivaya zhizn,1966,3,7,,8,6,Gennady Shpalikov,3.0,1.0
Ee Thanutha Veluppan Kalathu,1990,9,16,,8,7,Joshiy,2.0,1.0
Ercole l'invincibile,1964,5,6,,5,2,Alvaro Mancori,17.0,5.0
Les fantômes de Louba,2001,3,,,7,5,Martine Dugowson,2.0,1.0
Happy Here and Now,2002,3,,,4,1,Michael Almereyda,13.0,14.0
Happy Now,2001,12,16,,2,1,Philippa Cousins,11.0,1.0
Hidden Agenda,2001,14,2,9,8,1,Marc S. Grenier,23.0,8.0
Hitler,1996,14,12,3,8,7,Siddique,3.0,
Indraprastham,1996,2,16,,8,7,K.K. Haridas,1.0,
Iyer the Great,1990,16,,,8,7,Bhadran,,
Jagratha,1989,2,9,16,8,7,K. Madhu,1.0,
Jet Boy,2001,3,,,8,1,Dave Schultz,18.0,6.0
Johnnie Walker,1992,3,,,8,7,Jayaraaj,1.0,
Joshua,2002,3,,,4,1,Jon Purdy,85.0,18.0
Kalikkalam,1990,12,3,16,8,7,Sathyan Anthikad,1.0,
Kauravar,1992,2,3,,8,7,Joshiy,1.0,
The King,1995,14,16,,8,7,Shaji Kailas,,
Kottayam Kunjachan,1990,14,12,3,8,7,T.S. Suresh Babu,2.0,
Kuch Khatti Kuch Meethi,2001,12,3,13,8,7,Rahul Rawail,6.0,3.0
Kuttettan,1990,12,3,,8,7,Joshiy,,
Love/Juice,2000,3,12,7,6,4,Kaze Shindô,3.0,7.0
Lyubit...,1968,3,7,,8,6,"Mikhail Kalik, Inna Tumanyan",,
Mazhayethum Munpe,1995,3,7,,8,7,Kamal,1.0,
Met grote blijdschap,2001,3,,,8,7,Lodewijk Crijns,3.0,2.0
Mrigaya,1989,5,3,,8,7,I.V. Sasi,3.0,
Mum kokulu kadinlar,1996,3,,,8,7,Irfan Tözüm,,
Nair Saab,1989,14,16,,8,7,Joshiy,1.0,
National Security,2003,14,12,2,4,1,Dennis Dugan,144.0,53.0
No: 1 Sneha Theeram Bangalore North,1995,12,7,,8,7,Sathyan Anthikad,,
No: 20 Madras Mail,1990,12,2,3,8,7,"Joshiy, Priyadarshan",1.0,
Oru Abhibhashakante Case Diary,1995,9,16,,8,7,K. Madhu,,
Oru CBI Diary Kurippu,1988,9,16,,8,7,K. Madhu,1.0,
Papá es un ídolo,2000,14,12,13,8,7,Juan José Jusid,1.0,2.0
Peak Experience,2003,5,12,6,4,1,Anthony Adams,6.0,3.0
Plop in de wolken,2000,13,,,8,7,Bart van Leemputten,1.0,2.0
Raju Chacha,2000,14,12,3,8,7,Anil Devgan,4.0,1.0
Samrajyam,1990,14,2,16,8,7,Jomon,,
Sangham,1988,12,3,,8,7,Joshiy,1.0,
Southside,2002,2,3,17,4,1,Billy Hayes,8.0,4.0
Sreedharante Onnam Thirumurivu,1987,12,3,7,8,7,Sathyan Anthikad,2.0,
Suspended Animation,2001,16,,,4,1,John D. Hancock,18.0,23.0
Thugs,1998,12,,,4,1,Blake Calhoun,5.0,
Vatsalyam,1993,3,,,8,7,Cochin Hanifa,1.0,
You Stupid Man,2002,12,7,,8,1,Brian Burns,20.0,5.0
Zig Zag,2002,3,,,4,1,David S. Goyer,6.0,10.0
Îles flottantes,2001,12,,,8,7,Nanouk Leopold,2.0,1.0
15 août,2001,12,,,7,5,Patrick Alessandrin,5.0,2.0
Absolument fabuleux,2001,12,,,7,5,Gabriel Aghion,8.0,4.0
Dak mo mai sing,2001,14,12,2,8,7,Teddy Chan,54.0,35.0
Arachnid,2001,14,5,10,8,7,Jack Sholder,49.0,20.0
Bad Karma,2001,10,16,,4,1,John Hough,16.0,17.0
Blinker en het Bagbag-juweel,2000,13,14,5,8,7,Filip Van Neyghem,,
The Last Castle,2001,14,3,16,4,1,Rod Lurie,298.0,102.0
Deep Freeze,2002,14,5,12,4,1,John Carl Buechler,20.0,9.0
Daag: The Fire,1999,14,3,16,8,7,Raj Kanwar,3.0,2.0
Dangerous Seductress,1995,10,,,8,1,H. Tjut Djalil,3.0,18.0
Demonicus,2001,10,,,4,1,Jay Woelfel,25.0,7.0
Deux enfoirés à Saint-Tropez,1986,12,,,7,5,Max Pécas,,
Vallen,2001,13,3,7,8,7,Hans Herbots,2.0,2.0
Gallavants,1984,18,13,6,4,1,Art Vitello,4.0,
HS - hors service,2001,12,2,,7,5,Jean-Paul Lilienfeld,3.0,1.0
Haathi Mere Saathi,1971,3,13,19,8,7,M.A. Thirumugham,8.0,1.0
Snapshots,2002,7,,,8,1,Rudolf van den Berg,8.0,1.0
Invitation to Hell,1982,10,,,2,1,Michael J. Murphy,7.0,6.0
Istanbul Kanatlarimin Altinda,1996,5,3,4,8,7,Mustafa Altioklar,4.0,
Vampires: Los Muertos,2002,14,10,16,4,1,Tommy Lee Wallace,70.0,40.0
K-PAX,2001,3,15,,4,1,Iain Softley,545.0,144.0
Madeline: Lost in Paris,1999,18,13,,8,1,"Stan Phillips, Marija Miletic Dail",9.0,3.0
Monkey Love,2002,12,7,,4,1,Mark Stratton,11.0,
Mysterious Planet,1982,15,,,4,1,Brett Piper,6.0,6.0
Narc,2002,2,3,9,4,1,Joe Carnahan,215.0,132.0
Oliver Twist,1974,18,13,,4,1,Hal Sutherland,4.0,1.0
Przedwiosnie,2001,3,,,8,7,Filip Bajon,2.0,
Sol Bianca: The Legacy,1999,14,18,15,6,4,Hiroyuki Ochi,4.0,2.0
Punch-Drunk Love,2002,12,3,7,4,1,Paul Thomas Anderson,915.0,278.0
Chung Mou Yim,2001,12,6,,8,7,"Johnnie To, Ka-Fai Wai",7.0,5.0
2001 Yonggary,1999,14,10,6,8,7,Hyung-rae Shim,40.0,39.0
According to Spencer,2001,12,3,7,4,1,Shane Edelman,13.0,2.0
L'art (délicat) de la séduction,2001,12,7,,7,5,Richard Berry,6.0,2.0
Censor,2001,3,,,8,7,Dev Anand,4.0,5.0
Contagion,2002,3,15,,4,1,John Murlowski,61.0,1.0
Domnisoara Christina,1992,10,9,16,8,7,Viorel Sergovici,2.0,
Jacked,2001,2,3,16,4,1,Timothy Wayne Folsome,11.0,2.0
Hari-Bhari,2000,3,13,,8,7,Shyam Benegal,3.0,2.0
Kasoor,2001,3,9,16,8,7,Vikram Bhatt,13.0,2.0
Kôchiyama Sôshun,1936,3,,,6,4,Sadao Yamanaka,,3.0
The Mesmerist,2002,12,9,,4,1,Gil Cates Jr.,3.0,3.0
Mujhse Dosti Karoge!,2002,19,7,3,8,7,Kunal Kohli,24.0,4.0
San tau chi saidoi,2000,14,,,8,7,Wilson Yip,4.0,3.0
To my,2000,12,3,,8,7,Waldemar Szarek,1.0,
13th Child,2002,10,9,16,4,1,"Thomas Ashley, Steven Stockage",59.0,9.0
2001: Do Hazaar Ek,1998,2,9,16,8,7,Raj N. Sippy,1.0,1.0
30 Years to Life,2001,12,3,7,4,1,Vanessa Middleton,6.0,5.0
Jon Good's Wife,2001,10,,,4,1,"Mike Gioscia, Kurt St. Thomas",8.0,1.0
L'adversaire,2002,2,3,9,7,5,Nicole Garcia,16.0,16.0
Ayal Kadha Ezhuthukayanu,1998,12,3,7,8,7,Kamal,,
The Beautiful Country,2004,3,,,8,7,Hans Petter Moland,36.0,42.0
Broken Dolls,1999,3,,,4,1,Jesús Franco,3.0,10.0
La chambre des officiers,2001,3,7,8,7,5,François Dupeyron,13.0,13.0
Desecration,1999,3,10,,4,1,Dante Tomaselli,22.0,28.0
Focus,2001,14,2,,4,1,Roger Roth,5.0,1.0
Freez'er,2001,10,16,,4,1,Brian Avenet-Bradley,5.0,13.0
Haiku Tunnel,2001,12,,,4,1,"Jacob Kornbluth, Josh Kornbluth",67.0,24.0
Jump Tomorrow,2001,3,7,12,2,1,Joel Hopkins,31.0,27.0
Junk: Shiryô-gari,2000,10,,,6,4,Atsushi Muroga,30.0,30.0
Kanmadam,1998,3,,,8,7,A.K. Lohithadas,1.0,
Killer Me,2001,9,16,10,4,1,Zachary Hansen,9.0,18.0
Kochu Kochu Santhoshangal,2000,12,3,,8,7,Sathyan Anthikad,1.0,
Et rigtigt menneske,2001,3,,,8,7,Åke Sandgren,7.0,8.0
Aashiq,2001,14,3,7,8,7,Indra Kumar,,3.0
Ararat,2002,3,8,,8,1,Atom Egoyan,177.0,71.0
Bandhan,1998,14,3,7,8,7,"K. Muralimohana Rao, Rajesh Malik",7.0,1.0
Bark!,2002,12,3,,4,1,Kasia Adamik,26.0,4.0
Beauty Betrayed,2002,2,3,,4,1,John Quinn,3.0,1.0
Dada Sahib,2000,3,14,,8,7,Vinayan,,2.0
Darkness,2002,10,,,4,1,Jaume Balagueró,349.0,109.0
Distant Shadow,2000,10,9,16,2,1,Howard J. Ford,4.0,1.0
Domani,2001,3,,,5,2,Francesca Archibugi,1.0,4.0
Enas & enas,2000,12,,,8,7,Nikos Zapatinas,1.0,2.0
Festival in Cannes,2001,12,,,4,1,Henry Jaglom,24.0,21.0
It's All About Love,2003,3,7,15,5,1,Thomas Vinterberg,116.0,54.0
Komser Sekspir,2000,12,3,,8,7,Sinan Çetin,9.0,2.0
En kort en lang,2001,12,7,3,8,7,Hella Joof,16.0,10.0
Köprü,1975,3,,,8,7,Serif Gören,3.0,1.0
Max Keeble's Big Move,2001,12,2,13,4,1,Tim Hill,69.0,35.0
Mehndi,1998,3,,,8,7,Hamid Ali Khan,3.0,1.0
Meine polnische Jungfrau,2001,12,,,1,3,Douglas Wolfsperger,1.0,
Miel para Oshún,2001,12,,,8,7,Humberto Solás,12.0,3.0
Mockingbird Don't Sing,2001,1,3,,4,7,Harry Bromley Davenport,39.0,3.0
Mongoland,2001,12,3,7,8,7,Arild Østin Ommundsen,10.0,3.0
Moszkva tér,2001,12,3,7,8,7,Ferenc Török,9.0,1.0
My Brother Tom,2001,3,,,2,1,Dom Rotheroe,24.0,9.0
My Kingdom,2001,3,2,,5,1,Don Boyd,17.0,15.0
Narasimham,2000,14,3,,8,7,Shaji Kailas,6.0,
Les naufragés de l'île de la Tortue,1976,12,,,7,5,Jacques Rozier,,3.0
Nehir,1977,5,2,16,8,7,Serif Gören,1.0,1.0
The Nostril Picker,1993,12,10,,4,1,Mark Nowicki,26.0,11.0
Oncle Zizou habibi,1977,12,13,6,8,7,Neyazi Mustafa,,
Orange County,2002,12,3,,4,1,Jake Kasdan,224.0,114.0
Ore ni sawaru to abunaize,1966,16,2,14,6,4,Yasuharu Hasebe,7.0,11.0
Pamptohoi A.E.,2000,12,,,8,7,Antonis Kokkinos,1.0,1.0
Poolhall Junkies,2002,12,3,17,4,1,Mars Callahan,115.0,42.0
Punjabi House,1998,12,3,7,8,7,"Meccartin, Raffi",2.0,
Pyaar Diwana Hota Hai,2002,3,7,,8,7,,5.0,3.0
Quiet Kill,2004,2,7,16,4,1,Mark Jones,6.0,1.0
Raaja Paarvai,1981,3,7,,8,7,"Singeetam Srinivasa Rao, Singeetam Srinivasa Rao",3.0,
Rektha Sakshikal Zindabad,1998,14,3,,8,7,Venu Nagavalli,,
Sradha,2000,2,16,,8,7,I.V. Sasi,,
Sreekrishnapurathe Nakshathrathilakkam,1998,12,,,8,7,Rajasenan,2.0,
Summer in Bethlehem,1998,12,3,,8,7,Sibi Malayil,,
Sundarakilladi,1998,12,7,,8,7,Muralikrishnan T.,,
Sur mes lèvres,2001,2,3,7,7,5,Jacques Audiard,62.0,83.0
Tanguy,2001,12,,,7,5,Étienne Chatiliez,21.0,26.0
Johnny English,2003,14,5,12,2,1,Peter Howitt,307.0,126.0
Un moment de bonheur,2001,3,,,7,5,Antoine Santana,2.0,
Vampire Junction,2001,10,11,,4,1,Jesús Franco,7.0,9.0
Vera,2003,3,9,,8,7,Francisco Athié,3.0,7.0
14 numara,1985,3,,,8,7,Sinan Çetin,,
24 Hour Party People,2002,1,12,3,2,1,Michael Winterbottom,127.0,105.0
Aarilirindhu Aruvathu Varai,1979,1,3,,8,7,S.P. Muthuraman,5.0,
Alla rivoluzione sulla due cavalli,2001,12,,,5,2,Maurizio Sciarra,2.0,7.0
As Aventuras da Turma da Mônica,1982,18,,,8,7,Maurício de Sousa,,
Callas Forever,2002,1,3,20,5,1,Franco Zeffirelli,47.0,32.0
"Caruso, zero in condotta",2001,12,,,5,2,Francesco Nuti,1.0,2.0
Yadon ilaheyya,2002,3,7,8,7,7,Elia Suleiman,47.0,71.0
Club Le Monde,2002,12,3,7,2,1,Simon Rumley,5.0,6.0
Didi mtsvane veli,1967,3,13,7,8,7,Merab Kokochashvili,1.0,
Dot and the Kangaroo,1977,18,13,6,8,1,Yoram Gross,26.0,2.0
Le doux amour des hommes,2002,3,,,7,5,Jean-Paul Civeyrac,,2.0
Down Time,2001,3,2,,4,1,Sean Wilson,24.0,5.0
Le fate ignoranti,2001,3,7,,5,2,Ferzan Ozpetek,41.0,35.0
Feride,1971,3,7,,8,7,Metin Erksan,,
From Venus,2005,10,15,,4,1,Jeff Kennedy,55.0,
Hakkyousuru kuchibiru,2000,14,12,10,6,4,Hirohisa Sasaki,16.0,12.0
The Hours,2002,3,7,,4,1,Stephen Daldry,666.0,168.0
How to Operate Behind Enemy Lines,1943,3,8,,4,1,John Ford,4.0,2.0
Kannukkul Nilavu,2000,3,9,7,8,7,Fazil,1.0,
Kuldesak,1999,14,12,3,8,7,"Nan Triveni Achnas, Mira Lesmana",1.0,2.0
Fan yi cho,2000,6,7,,8,7,Kam-Hung Yip,11.0,3.0
Londre,1966,12,7,,8,7,Tamaz Meliava,,
Nothing So Strange,2002,3,2,,4,1,Brian Flemming,3.0,5.0
Made-Up,2002,12,3,,4,1,Tony Shalhoub,10.0,10.0
Passing Stones,2001,12,,,4,1,Roger Majkowski,7.0,2.0
People I Know,2002,2,3,,4,1,Daniel Algrant,81.0,41.0
Petualangan Sherina,2000,5,3,13,8,7,Riri Riza,,1.0
Minsaara Kanavu,1997,12,3,19,8,7,Rajiv Menon,10.0,3.0
Secretary,2002,12,3,7,4,1,Steven Shainberg,413.0,171.0
Sezon na leszcza,2001,14,2,3,8,7,Boguslaw Linda,,
Sin destino,2002,3,,,8,7,Leopoldo Laborde,5.0,5.0
Snowbound,2001,9,16,14,8,1,Ruben Preuss,5.0,3.0
South Kensington,2001,12,7,,5,2,Carlo Vanzina,3.0,3.0
Tarkan,1969,14,5,12,8,7,Tunç Basaran,6.0,2.0
Tarkan: Viking Kani,1971,14,5,6,8,7,Mehmet Aslan,6.0,14.0
Tarkan: Altin Madalyon,1973,14,5,4,8,7,Mehmet Aslan,1.0,2.0
Tarkan: Gümüs Eyer,1970,14,5,4,8,7,Mehmet Aslan,1.0,1.0
Tarkan: Güçlü Kahraman,1973,14,5,4,8,7,Mehmet Aslan,1.0,1.0
Tetoviranje,1991,3,,,8,7,Stole Popov,3.0,
Thodarum,1999,3,7,,8,7,"Ramesh Khanna, Ramesh Khanna",,
Trois huit,2001,3,,,7,5,Philippe Le Guay,6.0,6.0
Crossroads,2002,12,3,7,4,1,Tamra Davis,573.0,116.0
Wendigo,2001,10,9,16,4,1,Larry Fessenden,145.0,57.0
Where Eskimos Live,2002,14,3,,8,1,Tomasz Wiszniewski,10.0,2.0
Musa,2001,14,3,4,8,7,Sung-su Kim,97.0,38.0
Yilanlarin Öcü,1961,3,,,8,7,Metin Erksan,2.0,2.0
The 4th Tenor,2002,12,20,7,4,1,Harry Basil,12.0,2.0
Aan Paavam,1985,12,,,8,7,R. Pandiaraajan,3.0,
Acts of Worship,2001,3,,,4,1,Rosemary Rodriguez,14.0,7.0
Aniyan Bava Chetan Bava,1995,12,3,,8,7,Rajasenan,,
El asadito,2000,3,,,8,7,Gustavo Postiglione,3.0,4.0
Aval Appadithaan,1978,3,,,8,7,C. Rudraiyaa,7.0,
Aye Auto,1990,12,7,,8,7,Venu Nagavalli,2.0,
El azima,1939,3,19,7,8,7,Kamal Selim,1.0,
Balalayka,2000,3,,,8,7,Ali Özgentürk,3.0,
Blood: The Last Vampire,2000,18,14,10,6,1,Hiroyuki Kitakubo,93.0,59.0
The Bros.,2007,12,20,,4,1,Jonathan Figg,5.0,1.0
*Corpus Callosum,2002,18,3,,8,1,Michael Snow,4.0,8.0
Cowboy Bebop: Tengoku no tobira,2001,18,14,2,6,4,"Shin'ichirô Watanabe, Tensai Okamura",131.0,68.0
Cyberflic,1997,12,2,,4,2,Antonio Margheriti,3.0,1.0
Fukuro no shiro,1999,14,3,,6,4,Masahiro Shinoda,10.0,7.0
Gambler,1971,2,7,16,8,7,Amarjeet,,
Heya,1993,3,16,,6,4,Sion Sono,,5.0
Hombres felices,2001,12,7,,8,7,Roberto Santiago,2.0,3.0
Inspetor Faustão e o Mallandro: A Missão (Primeira e Única),1991,12,2,16,8,7,Mário Márcio Bandarra,6.0,
Keiko desu kedo,1997,3,,,6,4,Sion Sono,2.0,3.0
The Last Minute,2001,3,9,16,2,1,Stephen Norrington,16.0,13.0
La mala educación,2004,2,3,,8,7,Pedro Almodóvar,165.0,180.0
Melekler Evi,2000,16,,,8,7,Ömer Kavur,,1.0
Mkhiaruli romani,1972,12,,,8,7,Levan Khotivari,,
A Month of Sundays,2001,3,,,4,1,Stewart Raffill,9.0,
Nuit de noces,2001,12,,,8,5,Émile Gaudreault,,5.0
Witness to a Kill,2001,14,16,,8,1,Darrell Roodt,5.0,6.0
Rue des plaisirs,2002,3,7,,7,5,Patrice Leconte,6.0,8.0
La sfida dei giganti,1965,14,5,6,5,2,Maurizio Lucidi,7.0,4.0
Silencio roto,2001,3,,,8,7,Montxo Armendáriz,6.0,8.0
Snipes,2001,14,3,20,4,1,Rich Murray,7.0,12.0
Sol Goode,2003,12,7,,4,1,Danny Comden,22.0,8.0
Tape,2001,3,,,4,1,Richard Linklater,111.0,56.0
"Vegas, City of Dreams",2001,3,,,4,1,Lorenzo Doumani,3.0,1.0
Versus,2000,14,12,3,6,1,Ryûhei Kitamura,219.0,84.0
Lilo & Stitch,2002,18,5,12,4,1,"Dean DeBlois, Chris Sanders",380.0,195.0
Pirveli mertskhali,1975,19,5,12,8,7,Nana Mchedlidze,,
Ai ni ai wo,2001,3,7,,8,7,Cheng-sheng Lin,1.0,2.0
Amazons and Gladiators,2001,3,14,5,4,1,Zachary Weintraub,27.0,7.0
Amores Possíveis,2001,12,7,3,8,7,Sandra Werneck,16.0,17.0
Anthahpuram,1998,14,3,,8,7,Krishna Vamsi,1.0,
Khan Asparuh,1981,3,4,8,8,7,Ludmil Staikov,2.0,1.0
Avenging Angelo,2002,14,12,2,4,1,Martyn Burke,61.0,24.0
Birthday,2001,3,,,8,3,Stefan Jäger,,2.0
Boys on the Run,2003,14,5,7,4,1,Pol Cruchten,,1.0
The Country Bears,2002,12,13,20,4,1,Peter Hastings,78.0,38.0
Out of Bounds,2003,3,,,2,1,Merlin Ward,17.0,1.0
Escape to Life: The Erika and Klaus Mann Story,2000,1,3,,2,1,"Wieland Speck, Andrea Weiss",,12.0
Fogbound,2002,3,16,,8,1,Ate de Jong,1.0,2.0
El gran marciano,2001,12,15,,8,7,Antonio Hernández,2.0,1.0
Hemso,2001,12,3,,8,7,Ömer Ugur,1.0,1.0
Horse Crazy,2001,13,,,4,1,Eric Hendershot,12.0,1.0
In den Tag hinein,2001,3,,,1,3,Maria Speth,6.0,6.0
La isla del cangrejo,2000,18,5,12,8,7,"Txabi Basterretxea, Joxan Muñoz",,
Lawless Heart,2001,12,3,7,2,1,"Tom Hunsinger, Neil Hunter",26.0,30.0
Mei wan mei liao,1999,12,3,,8,7,Xiaogang Feng,2.0,
Ode,1999,3,7,,4,1,Kelly Reichardt,,1.0
Pieniadze to nie wszystko,2001,12,,,8,7,Juliusz Machulski,1.0,
Puckoon,2002,12,,,8,1,Terence Ryan,14.0,5.0
